ano_compra;nome_instituicao;cnpj_instituicao;municipio_instituicao;uf;compra;insercao;codigo_br;descricao_catmat;unidade_fornecimento;generico;anvisa;modalidade_compra;tipo_compra;capacidade;unidade_medida;unidade_fornecimento_capacidade;cnpj_fornecedor;fornecedor;cnpj_fabricante;fabricante;qtd_itens_comprados;preco_unitario;preco_total;arquivo;pk;dt_criacao_registro
2025;FUNDO MUNICIPAL DE SAUDE;11300000000000;MACAMBIRA;SE;2025/03/21 00:00:00.000;2025/05/05 00:00:00.000;343892;DETERGENTE ENZIMÁTICO, COMPOSIÇÃO:A BASE DE AMILASE E PROTEASE;LITRO;;;Pregão;ADMINISTRATIVA;;;LITRO;29600000000000;C G FARMA DISTRIBUIDORA LTDA;5860000000000;CICLO FARMA INDUSTRIA QUIMICA LTDA;30;17.99;539.7;Extracao_Novo_BPS_2025.xlsx;2155;2025/07/29 13:20:05.738
2025;FUNDO MUNICIPAL DE SAUDE;11300000000000;MACAMBIRA;SE;2025/03/21 00:00:00.000;2025/05/05 00:00:00.000;283987;CATETER ASPIRAÇÃO TRAQUEAL, MATERIAL:PVC ATÓXICO FLEXÍVEL, TIPO USO:DESCARTÁVEL, CARACTERÍSTICAS ADICIONAIS:PONTA ATRAUMÁTICA, ORIFÍCIOS DISTAIS LATERALIZADOS, TIPO EMBALAGEM:ESTÉRIL, EMBALAGEM INDIVIDUAL, ESPESSURA:Nº 4;UNIDADE;;;Pregão;ADMINISTRATIVA;;;UNIDADE;29600000000000;C G FARMA DISTRIBUIDORA LTDA;5220000000000;BIOBASE INDUSTRIA E COMERCIO LTDA;1000;0.65;650;Extracao_Novo_BPS_2025.xlsx;2156;2025/07/29 13:20:05.738
2025;FUNDO MUNICIPAL DE SAUDE;11300000000000;MACAMBIRA;SE;2025/03/21 00:00:00.000;2025/05/05 00:00:00.000;437860;FITA HOSPITALAR, TIPO:ESPARADRAPO, IMPERMEÁVEL, MATERIAL:ALGODÃO, COMPONENTES:ADESIVO À BASE DE ZINCO, DIMENSÕES:CERCA DE 10 MM, COR:COM COR;UNIDADE;;;Pregão;ADMINISTRATIVA;;;UNIDADE;29600000000000;C G FARMA DISTRIBUIDORA LTDA;3230000000000;MISSNER & MISSNER LTDA.;2200;6.97;15334;Extracao_Novo_BPS_2025.xlsx;2157;2025/07/29 13:20:05.738
2025;FUNDO MUNICIPAL DE SAUDE;11300000000000;MACAMBIRA;SE;2025/03/21 00:00:00.000;2025/05/05 00:00:00.000;479745;ESPÉCULO USO MÉDICO, APLICAÇÃO:VAGINAL, MODELO:COLLIN, TAMANHO:PEQUENO, TRAVAMENTO:C/ TRAVA TIPO ROSCA, MATERIAL:POLÍMERO, ESTERILIDADE:NÃO ESTÉRIL, USO ÚNICO, EMBALAGEM:EMBALAGEM INDIVIDUAL;UNIDADE;;;Pregão;ADMINISTRATIVA;;;UNIDADE;29600000000000;C G FARMA DISTRIBUIDORA LTDA;59200000000000;KOLPLAST C I S.A.;1400;1.31;1834;Extracao_Novo_BPS_2025.xlsx;2158;2025/07/29 13:20:05.738
2025;FUNDO MUNICIPAL DE SAUDE;11300000000000;MACAMBIRA;SE;2025/03/21 00:00:00.000;2025/05/05 00:00:00.000;313630;LÂMINA BISTURI, MATERIAL:AÇO CARBONO, TAMANHO:Nº 22, TIPO:DESCARTÁVEL, ESTERILIDADE:ESTÉRIL, CARACTERÍSTICAS ADICIONAIS:EMBALADA INDIVIDUALMENTE;CAIXA;;;Pregão;ADMINISTRATIVA;100;UN;CAIXA 100.00 UN;29600000000000;C G FARMA DISTRIBUIDORA LTDA;10300000000000;MEDIX BRASIL LTDA;35;27.29;955.15;Extracao_Novo_BPS_2025.xlsx;2159;2025/07/29 13:20:05.738
2025;FUNDO MUNICIPAL DE SAUDE;11300000000000;MACAMBIRA;SE;2025/03/21 00:00:00.000;2025/05/05 00:00:00.000;405890;PROTETOR SOLAR, TIPO PROTEÇÃO:UVA/UVB, FATOR PROTEÇÃO:FATOR 60, FORMA FARMACÊUTICA:LOÇÃO CREMOSA;FRASCO;;;Pregão;ADMINISTRATIVA;120;ML;FRASCO 120.00 ML;29600000000000;C G FARMA DISTRIBUIDORA LTDA;6170000000000;NUTRIEX IMPORTACAO E EXPORTACAO DE PRODUTOS NUTRICIONAIS E FARMOQUIMICOS LTDA;300;17.18;5154;Extracao_Novo_BPS_2025.xlsx;2160;2025/07/29 13:20:05.738
2025;FUNDO MUNICIPAL DE SAUDE;11300000000000;MACAMBIRA;SE;2025/03/21 00:00:00.000;2025/05/05 00:00:00.000;436231;SONDA TRATO URINÁRIO, MODELO:URETRAL, MATERIAL:PVC, CALIBRE:12 FRENCH, CONECTOR:CONECTOR PADRÃO C/ TAMPA, COMPRIMENTO:CERCA 20 CM, TIPO PONTA:PONTA DISTAL CILÍNDRICA FECHADA, COMPONENTES:C/ ORIFÍCIOS LATERAIS, ESTERILIDADE:ESTÉRIL, DESCARTÁVEL, EMBALAGEM:EMBALAGEM INDIVIDUAL;UNIDADE;;;Pregão;ADMINISTRATIVA;;;UNIDADE;29600000000000;C G FARMA DISTRIBUIDORA LTDA;5220000000000;BIOBASE INDUSTRIA E COMERCIO LTDA;8000;0.61;4880;Extracao_Novo_BPS_2025.xlsx;2161;2025/07/29 13:20:05.738
2025;FUNDO MUNICIPAL DE SAUDE;11300000000000;MACAMBIRA;SE;2025/03/21 00:00:00.000;2025/05/05 00:00:00.000;435995;SONDA TRATO URINÁRIO, MODELO:FOLEY, MATERIAL:SILICONE, CALIBRE:14 FRENCH, VIAS:2 VIAS, CONECTOR:CONECTORES PADRÃO, VOLUME:C/ BALÃO CERCA 5 ML, TIPO PONTA:PONTA DISTAL CILÍNDRICA FECHADA, COMPONENTES:C/ ORIFÍCIOS LATERAIS, ESTERILIDADE:ESTÉRIL, DESCARTÁVEL, EMBALAGEM:EMBALAGEM INDIVIDUAL;UNIDADE;;;Pregão;ADMINISTRATIVA;;;UNIDADE;29600000000000;C G FARMA DISTRIBUIDORA LTDA;10300000000000;MEDIX BRASIL LTDA;150;2.69;403.5;Extracao_Novo_BPS_2025.xlsx;2162;2025/07/29 13:20:05.738
2025;FUNDO MUNICIPAL DE SAUDE;11300000000000;MACAMBIRA;SE;2025/03/21 00:00:00.000;2025/05/05 00:00:00.000;436230;SONDA TRATO URINÁRIO, MODELO:URETRAL, MATERIAL:PVC, CALIBRE:10 FRENCH, CONECTOR:CONECTOR PADRÃO C/ TAMPA, COMPRIMENTO:CERCA 20 CM, TIPO PONTA:PONTA DISTAL CILÍNDRICA FECHADA, COMPONENTES:C/ ORIFÍCIOS LATERAIS, ESTERILIDADE:ESTÉRIL, DESCARTÁVEL, EMBALAGEM:EMBALAGEM INDIVIDUAL;UNIDADE;;;Pregão;ADMINISTRATIVA;;;UNIDADE;29600000000000;C G FARMA DISTRIBUIDORA LTDA;5220000000000;BIOBASE INDUSTRIA E COMERCIO LTDA;3000;0.59;1770;Extracao_Novo_BPS_2025.xlsx;2163;2025/07/29 13:20:05.738
2025;FUNDO MUNICIPAL DE SAUDE;11300000000000;MACAMBIRA;SE;2025/03/21 00:00:00.000;2025/05/05 00:00:00.000;436078;SONDA TRATO URINÁRIO, MODELO:FOLEY, MATERIAL:SILICONE, CALIBRE:20 FRENCH, VIAS:2 VIAS, CONECTOR:CONECTORES PADRÃO, VOLUME:C/ BALÃO CERCA 30 ML, TIPO PONTA:PONTA DISTAL CILÍNDRICA FECHADA, COMPONENTES:C/ ORIFÍCIOS LATERAIS, ESTERILIDADE:ESTÉRIL, DESCARTÁVEL, EMBALAGEM:EMBALAGEM INDIVIDUAL;UNIDADE;;;Pregão;ADMINISTRATIVA;;;UNIDADE;29600000000000;C G FARMA DISTRIBUIDORA LTDA;10300000000000;MEDIX BRASIL LTDA;800;0.57;456;Extracao_Novo_BPS_2025.xlsx;2164;2025/07/29 13:20:05.738
2025;FUNDO MUNICIPAL DE SAUDE;11300000000000;MACAMBIRA;SE;2025/03/21 00:00:00.000;2025/05/05 00:00:00.000;276839;ÁGUA DESTILADA, ASPECTO FÍSICO:ESTÉRIL E APIROGÊNICA;GALÃO;;;Pregão;ADMINISTRATIVA;5;L;GALÃO 5.00 L;29600000000000;C G FARMA DISTRIBUIDORA LTDA;4800000000000;ASFER INDUSTRIA QUIMICA LTDA;140;12.71;1779.4;Extracao_Novo_BPS_2025.xlsx;2165;2025/07/29 13:20:05.738
2025;FUNDO MUNICIPAL DE SAUDE;11300000000000;MACAMBIRA;SE;2025/03/21 00:00:00.000;2025/05/05 00:00:00.000;452796;CLORETO DE SÓDIO, CONCENTRAÇAO:0,9 %, FORMA FARMACEUTICA:SOLUÇÃO INJETÁVEL, CARACTERISTICA ADICIONAL:SISTEMA FECHADO, CARACTERÍSTICAS ADICIONAIS 1:BOLSA/FRASCO ISENTO DE PVC;FRASCO;;;Pregão;ADMINISTRATIVA;500;ML;FRASCO 500.00 ML;29600000000000;C G FARMA DISTRIBUIDORA LTDA;1440000000000;FRESENIUS MEDICAL CARE LTDA;3000;6.1;18300;Extracao_Novo_BPS_2025.xlsx;2166;2025/07/29 13:20:05.738
2025;FUNDO MUNICIPAL DE SAUDE;11300000000000;MACAMBIRA;SE;2025/03/21 00:00:00.000;2025/05/05 00:00:00.000;267540;GLICOSE, CONCENTRAÇÃO:25%, INDICAÇÃO:SOLUÇÃO INJETÁVEL;FRASCO;N;1,56E+12;Pregão;ADMINISTRATIVA;10;ML;FRASCO 10.00 ML;29600000000000;C G FARMA DISTRIBUIDORA LTDA;4460000000000;SAMTEC BIOTECNOLOGIA LTDA;2000;0.67;1340;Extracao_Novo_BPS_2025.xlsx;2167;2025/07/29 13:20:05.738
2025;FUNDO MUNICIPAL DE SAUDE;11300000000000;MACAMBIRA;SE;2025/03/21 00:00:00.000;2025/05/05 00:00:00.000;436078;SONDA TRATO URINÁRIO, MODELO:FOLEY, MATERIAL:SILICONE, CALIBRE:20 FRENCH, VIAS:2 VIAS, CONECTOR:CONECTORES PADRÃO, VOLUME:C/ BALÃO CERCA 30 ML, TIPO PONTA:PONTA DISTAL CILÍNDRICA FECHADA, COMPONENTES:C/ ORIFÍCIOS LATERAIS, ESTERILIDADE:ESTÉRIL, DESCARTÁVEL, EMBALAGEM:EMBALAGEM INDIVIDUAL;UNIDADE;;;Pregão;ADMINISTRATIVA;;;UNIDADE;29600000000000;C G FARMA DISTRIBUIDORA LTDA;10300000000000;MEDIX BRASIL LTDA;200;2.67;534;Extracao_Novo_BPS_2025.xlsx;2168;2025/07/29 13:20:05.738
2025;FUNDO MUNICIPAL DE SAUDE;11300000000000;MACAMBIRA;SE;2025/03/21 00:00:00.000;2025/05/05 00:00:00.000;419399;COLETOR DE URINA, MATERIAL :PLÁSTICO, TIPO :SISTEMA ABERTO, CAPACIDADE :CERCA DE 2000 ML, GRADUAÇÃO:GRADUAÇÃO DE 100 EM 100 ML, ESTERILIDADE :NÃO ESTÉRIL, DESCARTÁVEL;UNIDADE;;;Pregão;ADMINISTRATIVA;;;UNIDADE;29600000000000;C G FARMA DISTRIBUIDORA LTDA;5220000000000;BIOBASE INDUSTRIA E COMERCIO LTDA;3000;0.63;1890;Extracao_Novo_BPS_2025.xlsx;2169;2025/07/29 13:20:05.738
2025;FUNDO MUNICIPAL DE SAUDE;11300000000000;MACAMBIRA;SE;2025/03/21 00:00:00.000;2025/05/05 00:00:00.000;460913;ESCOVA ENDOCERVICAL, MATERIAL CABO:PLÁSTICO, MATERIAL CERDA:MICROCERDAS EM NYLON, PONTA DA ESCOVA CÔNICA, COMPRIMENTO:CABO CERCA DE 16 A 18 CM E CERDAS CERCA DE 2 CM, CARACTERÍSTICAS ADICIONAIS:DESCARTÁVEL, ATÓXICA;UNIDADE;;;Pregão;ADMINISTRATIVA;;;UNIDADE;29600000000000;C G FARMA DISTRIBUIDORA LTDA;59200000000000;KOLPLAST CI LTDA;8000;0.2399;1919.2;Extracao_Novo_BPS_2025.xlsx;2170;2025/07/29 13:20:05.738
2025;FUNDO MUNICIPAL DE SAUDE;11300000000000;MACAMBIRA;SE;2025/03/21 00:00:00.000;2025/05/05 00:00:00.000;438927;ESTETOSCÓPIO, TIPO:BIAURICULAR, ACESSÓRIOS:OLIVAS ANATÔMICAS BORRACHA, HASTE:HASTE ALUMÍNIO, TUBO:TUBO PLÁSTICO, AUSCULTADOR:AUSCULTADOR AÇO INOX, TAMANHO:PEDIÁTRICO;UNIDADE;;;Pregão;ADMINISTRATIVA;;;UNIDADE;29600000000000;C G FARMA DISTRIBUIDORA LTDA;6110000000000;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;20;16.32;326.4;Extracao_Novo_BPS_2025.xlsx;2171;2025/07/29 13:20:05.738
2025;FUNDO MUNICIPAL DE SAUDE;11300000000000;MACAMBIRA;SE;2025/03/21 00:00:00.000;2025/05/05 00:00:00.000;444354;ATADURA, TIPO 1:CREPOM, MATERIAL 1:100% ALGODÃO, DIMENSÕES:10 CM, GRAMATURA 1:CERCA DE 9 FIOS/ CM2, EMBALAGEM:EMBALAGEM INDIVIDUAL;ROLO;;;Pregão;ADMINISTRATIVA;1.25;M;ROLO 1.25 M;29600000000000;C G FARMA DISTRIBUIDORA LTDA;1620000000000;BIOTEXTIL INDUSTRIA E COMERCIO LTDA;16800;0.3141;5276.88;Extracao_Novo_BPS_2025.xlsx;2172;2025/07/29 13:20:05.738
2025;FUNDO MUNICIPAL DE SAUDE;11300000000000;MACAMBIRA;SE;2025/03/21 00:00:00.000;2025/05/05 00:00:00.000;269947;LUVA CIRÚRGICA, MATERIAL:LÁTEX NATURAL, TAMANHO:8,50, ESTERILIDADE:ESTÉRIL, CARACTERÍSTICAS ADICIONAIS:COMPRIMENTO MÍNIMO DE 28CM, APRESENTAÇÃO:LUBRIFICADA C/ PÓ BIOABSORVÍVEL,ATÓXICA, TIPO USO:DESCARTÁVEL, FORMATO:ANATÔMICO, EMBALAGEM:CONFORME NORMA ABNT C/ ABERTURA ASSÉPTICA;PAR;;;Pregão;ADMINISTRATIVA;;;PAR;29600000000000;C G FARMA DISTRIBUIDORA LTDA;158000000000;TARGA MEDICAL S.A.;600;1.31;786;Extracao_Novo_BPS_2025.xlsx;2173;2025/07/29 13:20:05.738
2025;FUNDO MUNICIPAL DE SAUDE;11300000000000;MACAMBIRA;SE;2025/03/21 00:00:00.000;2025/05/05 00:00:00.000;281657;"ÁCIDOS GRAXOS ESSENCIAIS, COMPOSIÇÃO:COMPOSTO DOS ÁCIDOS CAPRÍLICO, CÁPRICO, LÁURICO, COMPONENTES:LINOLÊICO, LECITINA DE SOJA, APRESENTAÇÃO:ASSOCIADOS COM VITAMINAS ""A"" E ""E"", TIPO:LOÇÃO OLEOSA";FRASCO;;;Pregão;ADMINISTRATIVA;100;ML;FRASCO 100.00 ML;29600000000000;C G FARMA DISTRIBUIDORA LTDA;6170000000000;NUTRIEX IMPORTACAO E EXPORTACAO DE PRODUTOS NUTRICIONAIS E FARMOQUIMICOS LTDA;400;3.29;1316;Extracao_Novo_BPS_2025.xlsx;2174;2025/07/29 13:20:05.738
2025;FUNDO MUNICIPAL DE SAUDE;11300000000000;MACAMBIRA;SE;2025/03/21 00:00:00.000;2025/05/05 00:00:00.000;397523;"AGULHA HIPODÉRMICA, MATERIAL:AÇO INOXIDÁVEL SILICONIZADO, DIMENSÃO:25 G X 1/2"", TIPO PONTA:BISEL CURTO TRIFACETADO, TIPO CONEXÃO:CONECTOR LUER LOCK EM PLÁSTICO, TIPO FIXAÇÃO:PROTETOR PLÁSTICO, CARACTERÍSTICA ADICIONAL:COM SISTEMA SEGURANÇA SEGUNDO NR/32, TIPO USO:ESTÉRIL, DESCARTÁVEL, EMBALAGEM INDIVIDUAL";CAIXA;;;Pregão;ADMINISTRATIVA;100;UN;CAIXA 100.00 UN;29600000000000;C G FARMA DISTRIBUIDORA LTDA;3430000000000;SALDANHA RODRIGUES LTDA;70;6.49;454.3;Extracao_Novo_BPS_2025.xlsx;2175;2025/07/29 13:20:05.738
2025;FUNDO MUNICIPAL DE SAUDE;11300000000000;MACAMBIRA;SE;2025/03/21 00:00:00.000;2025/05/05 00:00:00.000;397494;"AGULHA HIPODÉRMICA, MATERIAL:AÇO INOXIDÁVEL SILICONIZADO, DIMENSÃO:18 G X 1 1/2"", TIPO PONTA:BISEL CURTO TRIFACETADO, TIPO CONEXÃO:CONECTOR LUER LOCK EM PLÁSTICO, TIPO FIXAÇÃO:PROTETOR PLÁSTICO, CARACTERÍSTICA ADICIONAL:COM SISTEMA SEGURANÇA SEGUNDO NR/32, TIPO USO:ESTÉRIL, DESCARTÁVEL, EMBALAGEM INDIVIDUAL";CAIXA;;;Pregão;ADMINISTRATIVA;100;UN;CAIXA 100.00 UN;29600000000000;C G FARMA DISTRIBUIDORA LTDA;3430000000000;SALDANHA RODRIGUES LTDA;250;7.58;1895;Extracao_Novo_BPS_2025.xlsx;2176;2025/07/29 13:20:05.738
2025;FUNDO MUNICIPAL DE SAUDE;11300000000000;MACAMBIRA;SE;2025/03/21 00:00:00.000;2025/05/05 00:00:00.000;317779;COMPRESSA GAZE, MATERIAL:TECIDO 100% ALGODÃO, TIPO:TIPO QUEIJO, CAMADAS:8 CAMADAS, QUANTIDADE FIOS:11 FIOS/CM², LARGURA:91 CM, COMPRIMENTO:91 M, DOBRAS:4 DOBRAS, CARACTERÍSTICAS ADICIONAIS:EMBALAGEM PLÁSTICA INDIVIDUAL;UNIDADE;;;Pregão;ADMINISTRATIVA;;;UNIDADE;29600000000000;C G FARMA DISTRIBUIDORA LTDA;40400000000000;ULTRA TEXTIL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;1500;16.11;24165;Extracao_Novo_BPS_2025.xlsx;2177;2025/07/29 13:20:05.738
2025;FUNDO MUNICIPAL DE SAUDE;11300000000000;MACAMBIRA;SE;2025/03/21 00:00:00.000;2025/05/05 00:00:00.000;409642;LAMÍNULA, MATERIAL:VIDRO, DIMENSÕES:CERCA DE 20 X 20 MM;UNIDADE;;;Pregão;ADMINISTRATIVA;;;UNIDADE;29600000000000;C G FARMA DISTRIBUIDORA LTDA;48700000000000;CRAL ARTIGOS PARA LABORATORIO LTDA;10000;0.0741;741;Extracao_Novo_BPS_2025.xlsx;2178;2025/07/29 13:20:05.738
2025;FUNDO MUNICIPAL DE SAUDE;11300000000000;MACAMBIRA;SE;2025/03/21 00:00:00.000;2025/05/05 00:00:00.000;442384;EMBALAGEM P/ ESTERILIZAÇÃO, MATERIAL:PAPEL GRAU CIRÚRGICO, COMPOSIÇÃO:C/ FILME POLÍMERO MULTILAMINADO, GRAMATURA / ESPESSURA:CERCA DE 60 G/M2, APRESENTAÇÃO:ROLO, COMPONENTES ADICIONAIS:TERMOSSELANTE, TAMANHO:CERCA DE 20 CM, COMPONENTES:C/ INDICADOR QUÍMICO, TIPO USO:USO ÚNICO;ROLO;;;Pregão;ADMINISTRATIVA;100;M;ROLO 100.00 M;29600000000000;C G FARMA DISTRIBUIDORA LTDA;59300000000000;INJEX INDUSTRIAS CIRURGICAS LTDA;200;100.3;20060;Extracao_Novo_BPS_2025.xlsx;2179;2025/07/29 13:20:05.738
2025;FUNDO MUNICIPAL DE SAUDE;11300000000000;MACAMBIRA;SE;2025/03/21 00:00:00.000;2025/05/05 00:00:00.000;618921;"<LABEL>SONDA TRATO URIN&#193;RIO</LABEL><SPAN CLASS=""NG-STAR-INSERTED"">MODELO: URETRAL<P CLASS=""PB-0 MB-0"">MATERIAL: PVC</P><SPAN CLASS=""NG-STAR-INSERTED""><P CLASS=""PB-0 MB-0"">CALIBRE: 6 FRENCH</P><SPAN CLASS=""NG-STAR-INSERTED""><P CLASS=""PB-0 MB-0"">CONECTOR: CONECTOR PADR&#195;O C/ TAMPA</P><SPAN CLASS=""NG-STAR-INSERTED""><P CLASS=""PB-0 MB-0"">COMPRIMENTO: CERCA 40 CM</P><SPAN CLASS=""NG-STAR-INSERTED""><P CLASS=""PB-0 MB-0"">TIPO PONTA: PONTA DISTAL CIL&#205;NDRICA FECHADA</P><SPAN CLASS=""NG-STAR-INSERTED""><P CLASS=""PB-0 MB-0"">COMPONENTES: C/ ORIF&#205;CIOS LATERAIS</P><SPAN CLASS=""NG-STAR-INSERTED""><P CLASS=""PB-0 MB-0"">ESTERILIDADE: EST&#201;RIL, DESCART&#193;VEL</P><SPAN CLASS=""NG-STAR-INSERTED""><P CLASS=""PB-0 MB-0"">EMBALAGEM: EMBALAGEM INDIVIDUAL</P>";UNIDADE;;;Pregão;ADMINISTRATIVA;;;UNIDADE;29600000000000;C G FARMA DISTRIBUIDORA LTDA;5220000000000;BIOBASE INDUSTRIA E COMERCIO LTDA;800;0.57;456;Extracao_Novo_BPS_2025.xlsx;2180;2025/07/29 13:20:05.738
2025;FUNDO MUNICIPAL DE SAUDE;11300000000000;MACAMBIRA;SE;2025/03/21 00:00:00.000;2025/05/05 00:00:00.000;279764;CATETER ASPIRAÇÃO TRAQUEAL, MATERIAL:PVC ATÓXICO FLEXÍVEL, TIPO USO:DESCARTÁVEL, CARACTERÍSTICAS ADICIONAIS:PONTA ATRAUMÁTICA, ORIFÍCIOS DISTAIS LATERALIZADOS, TIPO EMBALAGEM:ESTÉRIL, EMBALAGEM INDIVIDUAL, ESPESSURA:Nº 12;UNIDADE;;;Pregão;ADMINISTRATIVA;;;UNIDADE;29600000000000;C G FARMA DISTRIBUIDORA LTDA;5220000000000;BIOBASE INDUSTRIA E COMERCIO LTDA;3000;0.61;1830;Extracao_Novo_BPS_2025.xlsx;2181;2025/07/29 13:20:05.738
2025;FUNDO MUNICIPAL DE SAUDE;11300000000000;MACAMBIRA;SE;2025/03/21 00:00:00.000;2025/05/05 00:00:00.000;342505;LUVA PARA PROCEDIMENTO NÃO CIRÚRGICO, MATERIAL:LÁTEX NATURAL ÍNTEGRO E UNIFORME, TAMANHO:EXTRAPEQUENO, CARACTERÍSTICAS ADICIONAIS:LUBRIFICADA COM PÓ BIOABSORVÍVEL, APRESENTAÇÃO:ATÓXICA, TIPO:AMBIDESTRA, TIPO USO:DESCARTÁVEL, MODELO:ANTIDERRAPANTE, FINALIDADE:RESISTENTE À TRAÇÃO;CAIXA;;;Pregão;ADMINISTRATIVA;100;UN;CAIXA 100.00 UN;29600000000000;C G FARMA DISTRIBUIDORA LTDA;10300000000000;MEDIX BRASIL LTDA;800;24.87;19896;Extracao_Novo_BPS_2025.xlsx;2182;2025/07/29 13:20:05.738
2025;FUNDO MUNICIPAL DE SAUDE;11300000000000;MACAMBIRA;SE;2025/03/21 00:00:00.000;2025/05/05 00:00:00.000;471973;COLETOR MATERIAL PÉRFURO-CORTANTE, MATERIAL:PAPELÃO, CAPACIDADE TOTAL:3 L, ACESSÓRIOS:ALÇAS RÍGIDAS E TAMPA, COMPONENTES ADICIONAIS:PARA RESÍDUOS QUIMIOTERÁPICOS, TIPO USO:DESCARTÁVEL;UNIDADE;;;Pregão;ADMINISTRATIVA;;;UNIDADE;29600000000000;C G FARMA DISTRIBUIDORA LTDA;10700000000000;FLEX INDUSTRIA E COMERCIO DE PAPEIS LTDA;300;2.94;882;Extracao_Novo_BPS_2025.xlsx;2183;2025/07/29 13:20:05.738
2025;FUNDO MUNICIPAL DE SAUDE;11300000000000;MACAMBIRA;SE;2025/03/21 00:00:00.000;2025/05/05 00:00:00.000;435982;SONDA TRATO URINÁRIO, MODELO:URETRAL, MATERIAL:PVC, CALIBRE:14 FRENCH, CONECTOR:CONECTOR PADRÃO C/ TAMPA, COMPRIMENTO:CERCA 40 CM, TIPO PONTA:PONTA DISTAL CILÍNDRICA FECHADA, COMPONENTES:C/ ORIFÍCIOS LATERAIS, ESTERILIDADE:ESTÉRIL, DESCARTÁVEL, EMBALAGEM:EMBALAGEM INDIVIDUAL;UNIDADE;;;Pregão;ADMINISTRATIVA;;;UNIDADE;29600000000000;C G FARMA DISTRIBUIDORA LTDA;5220000000000;BIOBASE INDUSTRIA E COMERCIO LTDA;5000;0.61;3050;Extracao_Novo_BPS_2025.xlsx;2184;2025/07/29 13:20:05.738
2025;FUNDO MUNICIPAL DE SAUDE;11300000000000;MACAMBIRA;SE;2025/03/21 00:00:00.000;2025/05/05 00:00:00.000;443438;EMBALAGEM P/ ESTERILIZAÇÃO, MATERIAL:PAPEL GRAU CIRÚRGICO, COMPOSIÇÃO:C/ FILME POLÍMERO MULTILAMINADO, GRAMATURA / ESPESSURA:CERCA DE 60 G/M2, APRESENTAÇÃO:ROLO, COMPONENTES ADICIONAIS:TERMOSSELANTE, TAMANHO:CERCA DE 15 CM, COMPONENTES:C/ INDICADOR QUÍMICO, TIPO USO:USO ÚNICO;ROLO;;;Pregão;ADMINISTRATIVA;100;M;ROLO 100.00 M;29600000000000;C G FARMA DISTRIBUIDORA LTDA;59300000000000;INJEX INDUSTRIAS CIRURGICAS LTDA;200;75.23;15046;Extracao_Novo_BPS_2025.xlsx;2185;2025/07/29 13:20:05.738
2025;FUNDO MUNICIPAL DE SAUDE;11300000000000;MACAMBIRA;SE;2025/03/21 00:00:00.000;2025/05/05 00:00:00.000;615986;"COMPRESSA GAZEMATERIAL: 100% ALGOD&#195;ODIMENS&#213;ES: CERCA DE 7,5 X 7,5 CMGRAMATURA: 13 FIOS/ CM2ADICIONAL: 5 DOBRASESTERILIDADE*: EST&#201;RIL, USO &#218;NICOEMBALAGEM: EMBALAGEM INDIVIDUAL";UNIDADE;;;Pregão;ADMINISTRATIVA;;;UNIDADE;29600000000000;C G FARMA DISTRIBUIDORA LTDA;40400000000000;ULTRA TEXTIL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA;80000;0.04;3200;Extracao_Novo_BPS_2025.xlsx;2186;2025/07/29 13:20:05.738
2025;FUNDO MUNICIPAL DE SAUDE;11300000000000;MACAMBIRA;SE;2025/03/21 00:00:00.000;2025/05/05 00:00:00.000;279765;CATETER ASPIRAÇÃO TRAQUEAL, MATERIAL:PVC ATÓXICO FLEXÍVEL, TIPO USO:DESCARTÁVEL, CARACTERÍSTICAS ADICIONAIS:PONTA ATRAUMÁTICA, ORIFÍCIOS DISTAIS LATERALIZADOS, TIPO EMBALAGEM:ESTÉRIL, EMBALAGEM INDIVIDUAL, ESPESSURA:Nº 10;UNIDADE;;;Pregão;ADMINISTRATIVA;;;UNIDADE;29600000000000;C G FARMA DISTRIBUIDORA LTDA;5220000000000;BIOBASE INDUSTRIA E COMERCIO LTDA;3000;0.73;2190;Extracao_Novo_BPS_2025.xlsx;2187;2025/07/29 13:20:05.738
2025;FUNDO MUNICIPAL DE SAUDE;11300000000000;MACAMBIRA;SE;2025/03/21 00:00:00.000;2025/05/05 00:00:00.000;421124;LUVA PARA PROCEDIMENTO NÃO CIRÚRGICO, MATERIAL:LÁTEX NATURAL ÍNTEGRO E UNIFORME, TAMANHO:PEQUENO, APRESENTAÇÃO:ATÓXICA, TIPO:AMBIDESTRA, TIPO USO:DESCARTÁVEL, MODELO:FORMATO ANATÔMICO, FINALIDADE:RESISTENTE À TRAÇÃO;CAIXA;;;Pregão;ADMINISTRATIVA;100;UN;CAIXA 100.00 UN;29600000000000;C G FARMA DISTRIBUIDORA LTDA;10300000000000;MEDIX BRASIL LTDA;2000;24.89;49780;Extracao_Novo_BPS_2025.xlsx;2188;2025/07/29 13:20:05.738
